idProduct	nameProduct	idBrand	brand	idL0	L0	idL1	L1	idL2	L2	L3	idL3	eansProducts	minPrice
9718678	GORENJE pralni stroj WE723	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782075254,3838782075254	342.33
9788428	pralni stroj SMEG LBB14PB-2	34644	SMEG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		1429.21
9816206	pralni stroj INDESIT BTW D 61253 EU	137	INDESIT	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8050147535059,8050147535059,8050147535059	269.00
9837222	pralni stroj GORENJE WE 743	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782068225,3838782068225	359.90
9853562	pralni stroj GORENJE WS 846 LN	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782077142,3838782106446,3838782077142,3838782106446,3838782077142,3838782106446,3838782077142,3838782106446,3838782077142,3838782106446,3838782077142,3838782106446,3838782077142,3838782106446,3838782077142,3838782106446,3838782077142,3838782106446,3838782077142,3838782106446,3838782077142,3838782106446,3838782077142,3838782106446	584.00
9867272	pralni stroj LORD LORD W1	12447	LORD	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	5060475870169	419.90
9868832	BEKO WTC 6634 XSO	82	BEKO	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8690842068775	487.06
9869632	pralni stroj Gorenje W5202/S	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838942266584	299.90
9960286	VOX pralni stroj WM 1072-Y	33372	VOX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8606108649961,8606108649961,8606108649961,8606108649961,8606108649961	218.10
9969360	INDESIT pralni stroj EWE 71483 W DE	137	INDESIT	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		269.00
10007187	pralni stroj Bosch WAY32891EU + sušilni stroj Bosch WTY887W6	145	BOSCH	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		2219.99
10011134	CANDY pralni stroj CST G382D-S	139	CANDY	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8016361933170	359.99
10014859	ELECTROLUX pralni stroj EW8F248B	141	ELECTROLUX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543588817,7332543588817,7332543588817	690.40
10021138	CANDY pralni stroj CST G372 D	124	--UNKNOWN--	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8016361931381	499.90
10021164	CANDY pralni stroj CSS4 1382 D3-S	139	CANDY	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8016361958487	299.90
10082000	pralni stroj Bosch WAN280A1	145	BOSCH	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	4242002972732,4242002972732	449.00
10090530	ELECTROLUX pralni stroj EW7F249S	141	ELECTROLUX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543618415,7332543618415,7332543618415,7332543618415,7332543618415	582.61
10091081	ELECTROLUX EW 7F249 S	141	ELECTROLUX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		649.00
10100728	BOSCH pralni stroj s sprednjim polnjenjem WAE28220	145	BOSCH	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	4242002952567	NULL
10119579	GORENJE pralni stroj WE823	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782078231,3838782078231,3838782078231	359.90
10122036	pralni stroj GORENJE WA 74S3	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782076039	373.92
10122048	CANDY pralni stroj GVS 159 TWHC3	139	CANDY	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8016361930810,8016361930810	399.90
10141642	AEG pralni stroj L6FEG49S	1554	AEG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543639601	532.53
10155947	CANDY pralni stroj HGB 129 THB7 STEAM	139	CANDY	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8016361963764	349.00
10180050	BOSCH pralni stroj WAT28661BY i-Dos	145	BOSCH	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	4242005040650,4242005040650,4242005040650,4242005040650,4242005040650,4242005040650,4242005040650	709.00
10184378	WDB330 WCS SpeedCare 1400 pralni stroj W1 Classic za polnjenje od spredaj	22542	CLASSIC	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		979.00
10185867	Samsung WW80J5436DW Waschmaschine 8kg, A+++	29	SAMSUNG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8806088752228	549.00
10185868	Samsung WW7AM642OQW/EG QuickDrive Waschmaschine, 7kg, A+++	29	SAMSUNG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8801643158095	699.00
10196874	WHIRLPOOL pralni stroj FWF71253W EU	147	WHIRLPOOL	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8003437208720,8592430100105,8003437208720,8592430100105	311.00
10221689	WCR860 WPS PWash2.0 TDos XL WiFi pralni stroj W1 za polnjenje od spredaj	124	--UNKNOWN--	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		1629.00
10221690	WCR870 WPS PWash2.0 TDos XL WiFi pralni stroj W1 za polnjenje od spredaj	124	--UNKNOWN--	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		1629.00
10221693	WWV980 WPS Passion pralni stroj W1 za polnjenje od spredaj	58991	PASSION	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		2549.00
10225064	pralni stroj Gorenje WE843	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782078248,3838782078248,3838782078248,3838782078248,3838782078248,3838782078248,3838782078248	377.12
